Song Title,Lyrics
Be-Bop-A-Lula,"Well <br> Be-bop-a-lula she's my baby <br> Be-bop-a-lula don't mean maybe <br> Be-bop-a-lula she's my baby <br> Be-bop-a-lula don't mean maybe <br> Be-bop-a-lula she's... <br> My baby doll, my baby doll, my baby doll <br> Well <br> She's the one in the red blue jeans <br> She's the queen of all the team <br> She's the woman walkin' that I know <br> She's the woman that loves me so <br> Be-bop-a-lula she's my baby <br> Be-bop-a-lula don't mean maybe <br> Be-bop-a-lula she's my baby <br> Be-bop-a-lula don't mean maybe <br> Be-bop-a-lula she's... <br> My baby doll, my baby doll, my baby doll <br> Well  <br>  <br>  <br>  <br> She's the woman who's got that beat <br> She's the woman with the flying feet <br> She's the woman walk around the store <br> She's the woman gives me more more more <br> Be-bop-a-lula she's my baby <br> Be-bop-a-lula don't mean maybe <br> Be-bop-a-lula she's my baby <br> Be-bop-a-lula don't mean maybe <br> Be-bop-a-lula she's... <br> My baby doll, my baby doll, my baby doll <br> Be-bop-a-lula she's my baby <br> Be-bop-a-lula don't mean maybe <br> Be-bop-a-lula she's my baby <br> Be-bop-a-lula don't mean maybe <br> Be-bop-a-lula she's... <br> My baby doll, my baby doll, my baby doll"
Beatle Greetings,"[Speech] <br> [Ringo:] I'm Ringo and I play the drums. <br> [Paul:] I'm Paul and I play the ...ehm... ba** [Chhhh] <br> [George:] I'm George and I play a guitar. [whistle]  <br>  <br>  <br>  <br> [John:] I'm John and I too play guitar, sometimes I play the fool..."
Beatles Movie Medley,"Roll up, roll up for the magical mystery tour! <br> Step right this way! <br> Roll up <br> Roll up for the mystery tour <br> Roll up <br> Roll up for the mystery tour <br> The magical mystery tour is waiting to take you away <br> Waiting to take you away, take you today <br> There's nothing you can do that can't be done <br> Nothing you can sing that can't be sung <br> Nothing you can say but you can learn how to play the game <br> It's easy <br> All you need is love <br> All you need is love <br> All you need is love, love <br> Love is all you need <br> Everywhere people stare <br> Each and ev'ry day <br> I can see them laugh at me <br> And I hear them say <br> Hey, you've got to hide your love away! <br> Hey, you've got to hide your love away! <br> Oho, I never realised what a kiss could be <br> This could only happen to me <br> Can't you see?  <br>  <br>  <br>  <br> Can't you see? <br> That when I tell you that I love you, oh <br> You're gonna say you love me to, ohohoho, oho <br> And when I ask you to be mine, ahaha <br> You're gonna say you love me too <br> It's been a hard days night <br> And I've been working like a dog <br> It's been a hard days night <br> I should be sleeping like a log <br> But when I get home to you <br> I find the things that you do <br> Will make me feel alright <br> Oh! <br> I think I'm gonna be sad <br> I think it's today, yeah! <br> The girl that's driving me mad <br> Is going away <br> She's got a ticket to ride <br> She's got a ticket to ride <br> She's got a ticket to ride <br> And she don't care <br> Jo-Jo was a man who thought he was a loner <br> But he knew it couldn't last <br> Jo-Jo left his home in Tucson, Arizona <br> For some California gra** <br> Get back! <br> Get back!"
Beautiful Dreamer,"Beautiful dreamer, wake unto me <br> Starlight and dewdrops are awaiting thee <br> Sounds of the rude world heard in the day <br> Led by the moonlight have all pa**ed away <br> Beautiful dreamer, queen of my song <br> List while I woo the with soft melody <br> Gone are the cares of life's busy throng <br> Beautiful dreamer awake unto me <br> Beautiful dreamer awake unto me!  <br>  <br>  <br>  <br> Beautiful dreamer, out on the sea <br> Mermaids are chaunting the wild lorelei <br> Over the streamlet vapors are borne <br> Waiting to fade at the bright coming morn <br> Beautiful dreamer, beam on my heart <br> E'en as the morn on the streamlet and sea <br> Then will all clouds of sorrow depart <br> Beautiful dreamer, awake unto me <br> Beautiful dreamer, awake unto me!"
Because (lennon/mccartney),"Because the world is round it turns me on <br> Because the world is round...aaaaaahhhhhh <br> Because the wind is high it blows my mind <br> Because the wind is high......aaaaaaaahhhh <br>  <br>  <br>  <br> Love is all, love is new <br> Love is all, love is you <br> Because the sky is blue, it makes me cry <br> Because the sky is blue.......aaaaaaaahhhh <br> Aaaaahhhhhhhhhh.... <br> "
Because I Know You Love Me So,Wake up in the morning I don't feel blue <br> 'Cause I know I got you <br> Get a funny feeling all day and night <br> I get the funny feeling you don't treat me right <br> Should have read your letters <br> And then I'd know <br> I would have felt much better <br> Because I know you love me so <br>  <br>  <br>  <br>  <br> Wake up in the morning I don't feel blue <br> 'Cause I know I got you <br> Get a funny feeling all day and night <br> I get the funny feeling you don't treat me right <br> Should have read your letters <br> And then I'd know <br> I would have felt much better <br> Because I know you love me so
Being For The Benefit Of Mr Kite,For the benefit of Mr. Kite <br> There will be a show tonight on trampoline <br> The Hendersons will all be there <br> Late of Pablo Fanque's Fair - what a scene <br> Over men and horses hoops and garters <br> Lastly through a hogshead of real fire! <br> In this way Mr. K. will challenge the world! <br> The celebrated Mr. K. <br> Performs his feat on Saturday at Bishopsgate <br> The Hendersons will dance and sing <br> As Mr. Kite flies through the ring don't be late  <br>  <br>  <br>  <br> Messrs. K and H. a**ure the public <br> Their production will be second to none <br> And of course Henry The Horse dances the waltz! <br> The band begins at ten to six <br> When Mr. K. performs his tricks without a sound <br> And Mr. H. will demonstrate <br> Ten somersets he'll undertake on solid ground <br> Having been some days in preparation <br> A splendid time is guaranteed for all <br> And tonight Mr. Kite is topping the bill
Being For The Benefit Of Mr. Kite! (lennon/mccartney),For the benefit of mr. kite <br> There will be a show tonight on trampoline <br> The hendersons will all be there <br> Late of pablo fanques fair-what a scene <br> Over men and horses hoops and garters <br> Lastly through a hogshead of real fire! <br> In this way mr. k. will challenge the world! <br> The celebrated mr. k. <br> Performs his feat on saturday at bishopsgate <br> The hendersons will dance and sing <br> As mr. kite flys through the ring don't be late <br>  <br>  <br>  <br> Messrs. k and h. a**ure the public <br> Their production will be second to none <br> And of course henry the horse dances the waltz! <br> The band begins at ten to six <br> When mr. k. performs his tricks without a sound <br> And mr. h. will demonstrate <br> Ten summersets he'll undertake on solid ground <br> Having been some days in preparation <br> A splendid time is guaranteed for all <br> And tonight mr. kite is topping the bill. <br> 
Being For The Benefit Of Mr. Kite! (Take 7),"(Take 7) <br> (OK man, let's go, the light's on <br> 1, 2, 1, 2, 3, 4) <br> For the benefit of Mr. Kite <br> There will be a show tonight on trampoline <br> The Hendersons will all be there <br> Late of Pablo Fanques Fair, what a scene! <br> Over men and horses hoops and garters <br> Lastly through a hogshead of real fire! <br> In this way Mr. Kite will challenge the world! <br> The celebrated Mr. Kite <br> Performs his feat on Saturday at Bishopsgate <br> The Hendersons will dance and sing <br> As Mr. Kite flys through the ring don't be late  <br>  <br>  <br>  <br> Messrs. K and H. a**ure the public <br> Their production will be second to none <br> And of course Henry The Horse dances the waltz! <br> And of course Henry The Horse dances the waltz! <br> The band begins at ten to six <br> When Mr. Kite performs his tricks without a sound <br> And Mr. H. will demonstrate <br> Ten summersets he'll undertake on solid ground <br> Having been some days in preparation <br> A splendid time is guaranteed for all <br> And tonight Mr. Kite is topping the bill"
Being For The Benefit Of Mr. Kite! (Takes 1 & 2),"For the benefit of Mr. Kite <br> There will be a show tonight on trampoline <br> The Hendersons will all be there <br> Late of Pablo Fanques'fair, what a scene <br> Over men and horses hoops and garters <br> And lastly through a hogshead of real fire <br> In this way Mr. K will challenge the world <br> The celebrated Mr. K <br> Performs his feats on Saturday at Bishopsgate <br> The Hendersons will dance and sing <br> As Mr. Kite flies through the ring, don't be late  <br>  <br>  <br>  <br> Messers K. and H. a**ure the public <br> Their production will be second to none <br> And of course Henry the Horse dances the waltz <br> The band begins at ten to six <br> When Mr. K performs his tricks without a sound <br> And Mr. H will demonstrate <br> Ten somersets he'll undertake on solid ground <br> Having been some days in preparation <br> A splendid time is guaranteed for all <br> And tonight Mr. Kite is topping the bill"
Being for the Benefit of Mr. Kite!/I Want You (She's So Heavy)/Helter Skelter,"For the benefit of Mr. Kite <br> There will be a show tonight on trampoline <br> The Hendersons will all be there <br> Late of Pablo-Fanques Fair, what a scene <br> Over men and horses hoops and garters <br> Lastly through a hogshead of real fire! <br> In this way Mr. K. will challenge the world! <br> The celebrated Mr. K. <br> Performs his feat on Saturday at Bishopsgate <br> The Hendersons will dance and sing <br> As Mr. Kite flies through the ring don't be late <br> Messrs. K and H. a**ure the public <br> Their production will be second to none <br> And of course Henry The Horse dances the waltz!  <br>  <br>  <br>  <br> The band begins at ten to six <br> When Mr. K. performs his tricks without a sound <br> And Mr. H. will demonstrate <br> Ten somersets he'll undertake on solid ground <br> 'ving been some days in preparation <br> A splendid time is guaranteed for all <br> And tonight Mr. Kite is topping the bill. <br> Yeah-yeah-yeah... <br> Yeaahhh, yeah-yeah-yeah... <br> Coming down fast, but I'm miles above you... <br> Yeaahhh... <br> Tell me, tell me, tell me, c'mon, tell me the answer... <br> Do you, don't you want me to love you? <br> Yeaahhh..."
Besame Mucho,"Besame besame mucho, <br> Each time i bring you a kiss <br> I hear music divine. <br> So besame besame mucho, <br> Yeh i love you for ever <br> Say that you'll always be mine. <br> Dearest one, if you should leave me <br> Then each little dream will take wings <br> And my life would be through. <br> So besame besame mucho, <br> Yeh i love you for ever, <br> Make all my dreams come true. <br> Oh this joy is something new, <br> My arms are holding you, <br> I never knew this thrill before. <br> Who ever thought i'd be <br> Holding you close to me <br> Whispering it's you i adore. <br> So dearest one, if you should leave me <br> Then each little dream will take wings <br>  <br>  <br>  <br> And my life would be through. <br> So besame besame mucho, <br> Yeah i love you for ever, <br> Make all my dreams come true. <br> Oh this joy is something new, <br> My arms are holding you, <br> I never knew this thrill before. <br> Who ever thought i'd be <br> Holding you close to me <br> Whispering it's you i adore. <br> So dearest one, if you should leave me, <br> Each little dream will take wings <br> And my life would be through. <br> So besame besame mucho, <br> Yeh love me for ever, <br> Make all my dreams come true. <br> Love me for ever, <br> Make all my dreams come true. <br> Love me for ever, <br> Make all my dreams come true. <br> "
Birthday,You say it's your birthday <br> It's my birthday too--yeah <br> They say it's your birthday <br> We're gonna have a good time <br> I'm glad it's your birthday <br> Happy birthday to you. <br> Yes we're going to a party party <br> Yes we're going to a party party <br> Yes we're going to a party party. <br> I would like you to dance--Birthday  <br>  <br>  <br>  <br> Take a cha-cha-cha-chance-Birthday <br> I would like you to dance--Birthday <br> Dance <br> You say it's your birthday <br> Well it's my birthday too--yeah <br> You say it's your birthday <br> We're gonna have a good time <br> I'm glad it's your birthday <br> Happy birthday to you.
Birthday (lennon/mccartney),You say it's your birthday <br> It's my birthday too--yeah <br> They say it's your birthday <br> We're gonna have a good time <br> I'm glad it's your birthday <br> Happy birthday to you. <br> Yes we're going to a party party <br> Yes we're going to a party party <br> Yes we're going to a party party. <br> I would like you to dance--birthday <br>  <br>  <br>  <br> Take a cha-cha-cha-chance-birthday <br> I would like you to dance--birthday <br> Dance <br> You say it's your birthday <br> Well it's my birthday too--yeah <br> You say it's your birthday <br> We're gonna have a good time <br> I'm glad it's your birthday <br> Happy birthday to you. <br> 
Blackbird,"Blackbird singing in the dead of night <br> Take these broken wings and learn to fly <br> All your life <br> You were only waiting for this moment to arise. <br> memory byAmandaH , Editor Dave Grohl solemnly performed the Beatles' ""Blackbird"" during the 2016 Oscars' ""In Memorium"" segment. Watch below: See all Blackbird singing in the dead of night  <br>  <br>  <br>  <br> Take these sunken eyes and learn to see <br> All your life <br> You were only waiting for this moment to be free. <br> Blackbird fly Blackbird fly <br> Into the light of the dark black night. <br> Blackbird fly Blackbird fly <br> Into the light of the dark black night."
Blackbird (lennon/mccartney),Blackbird singing in the dead of night <br> Take these broken wings and learn to fly <br> All your life <br> You were only waiting for this moment to arise. <br> Blackbird singing in the dead of night <br> Take these sunken eyes and learn to see <br> All your life <br> You were only waiting for this moment to be free. <br> Blackbird fly blackbird fly <br> Into the light of the dark black night. <br>  <br>  <br>  <br> Blackbird fly blackbird fly <br> Into the light of the dark black night. <br> Blackbird singing in the dead of night <br> Take these broken wings and learn to fly <br> All your life <br> You were only waiting for this moment to arise <br> You were only waiting for this moment to arise <br> You were only waiting for this moment to arise. <br> 
Blackbird/Yesterday,"Yesterday, all my troubles seemed so far away <br> Now it looks as though they're here to stay <br> Oh, I believe in yesterday <br> Suddenly, I'm not half the man I used to be <br> There's a shadow hanging over me <br> Oh, yesterday came suddenly <br> Why she had to go I don't know she wouldn't say <br> I said something wrong, now I long for yesterday <br> Yesterday, love was such an easy game to play  <br>  <br>  <br>  <br> Now I need a place to hide away <br> Oh, I believe in yesterday <br> Why she had to go I don't know she wouldn't say <br> I said something wrong, now I long for yesterday <br> Yesterday, love was such an easy game to play <br> Now I need a place to hide away <br> Oh, I believe in yesterday <br> Mm mm mm mm mm mm mm"
Blue Jay Way,"There's a fog upon L.A. <br> And my friends have lost their way <br> ""We'll be over soon"", they said <br> Now they've lost themselves instead <br> Please don't be long <br> Please don't you be very long <br> Please don't be long <br> For I may be asleep <br> Well, it only goes to show <br> And I told them where to go <br> Ask a policeman on the street <br> There's so many there to meet <br> Please don't be long (don't be long) <br> Please don't you be very long (don't be long) <br> Please don't be long <br> For I may be asleep <br> Now, it's past my bed, I know (know) <br> And I'd really like to go (go)  <br>  <br>  <br>  <br> Soon will be the break of day (day) <br> Sitting here in Blue Jay Way (Way) <br> Please don't be long (don't be long) <br> Please don't you be very long (don't be long) <br> Please don't be long <br> For I may be asleep <br> Please don't be long <br> Please don't you be very long <br> Please don't be long <br> Please don't be long <br> Please don't you be very long <br> Please don't be long <br> Please don't be long <br> Please don't you be very long <br> Please don't be long <br> Don't be long <br> Don't be long <br> Don't be long <br> Don't be long <br> Don't be long <br> Don't be long <br> Don't be long"
Blue Jay Way (harrison),There's a fog upon l.a. <br> And my friends have lost their way <br> We'll be over soon they said <br> Now they've lost themselves instead. <br> Please don't be long please don't you be very long <br> Please don't be long or i may be asleep <br> Well it only goes to show <br> And i told them where to go <br> Ask a policeman on the street <br> There's so many there to meet <br> Please don't be long please don't you be very long <br> Please don't be long or i may be asleep <br> Now it's past my bed i know <br> And i'd really like to go <br>  <br>  <br>  <br> Soon will be the break of day <br> Sitting here in blue jay way <br> Please don't be long please don't you be very long <br> Please don't be long or i may be asleep. <br> Please don't be long please don't you be very long <br> Please don't be long <br> Please don't be long please don't you be very long <br> Please don't be long <br> Please don't be long please don't you be very long <br> Please don't be long <br> Don't be long - don't be long - don't be long <br> Don't be long - don't be long - don't be long. <br> 
Blue Jay Way [Mono Version],There's a fog upon L.A. <br> And my friends have lost their way <br> We'll be over soon they said <br> Now they've lost themselves instead. <br> Please don't be long please don't you be very long <br> Please don't be long or I may be asleep <br> Well it only goes to show <br> And I told them where to go <br> Ask a policeman on the street <br> There's so many there to meet <br> Please don't be long please don't you be very long <br> Please don't be long or I may be asleep <br> Now it's past my bed I know <br> And I'd really like to go <br>  <br>  <br>  <br> Soon will be the break of day <br> Sitting here in Blue Jay Way <br> Please don't be long please don't you be very long <br> Please don't be long or I may be asleep. <br> Please don't be long please don't you be very long <br> Please don't be long <br> Please don't be long please don't you be very long <br> Please don't be long <br> Please don't be long please don't you be very long <br> Please don't be long <br> Don't be long - don't be long - don't be long <br> Don't be long - don't be long - don't be long.
Blue Moon of Kentucky,"(Cool man. What? Can we do 'Blue Moon Of Kentucky?' <br> What?) <br> Well blue moon <br> (No? <br> Yeah, it's got the chords that was opening <br> Here right!) <br> Well blue moon <br> (Just a short version.) <br> Blue moon, blue moon <br> Keep on shining bright <br> Blue moon, keep on shining bright <br> My baby back tonight <br> Blue moon, keep on shining bright <br> I said blue moon of Kentucky <br> Keep on shining <br> Shine on the one that's gone and left me blue  <br>  <br>  <br>  <br> Well blue moon of Kentucky <br> Just keep on shining <br> Shine on the one that's gone and left me blue <br> Well, it was on one moonlight night <br> With the stars shining bright <br> Wish blown high <br> Love said goodbye <br> Blue moon of Kentucky <br> Keep on shining <br> Shine on the one that's gone and left me blue <br> Shine on the one that's gone and left me blue <br> Shine on the one that's gone and left me blue <br> (Ha ha ha!)"
Blue Suede Shoes,"You can knock me down <br> Slap my face <br> Slander my name <br> All over the place <br> Do anything that you want to do <br> But oh oh honey <br> Lay of them blue suede shoes <br> Now don't you step <br> On my blue suede shoes <br> Well you can do anything <br> But lay of them blue suede shoes <br> Ah go! <br> You can burn my house <br> Steal my car <br> Drink my liquor <br> From a old fruit jar <br> Do anything <br> That you want to do <br> But ah ah honey <br> Lay of them blue suede shoes  <br>  <br>  <br>  <br> And don't you step <br> On my blue suede shoes, please <br> Well you can do anything <br> But lay of them blue suede shoes <br> Ah go, hit it, Carl (Perkins)! <br> Well blue blue <br> Blue suede shoes <br> Yeah blue blue <br> Blue Suede shoes <br> Blue blue blue <br> Blue suede shoes <br> Yeah brown brown <br> Brown suede boots <br> Yeah brown brown <br> Brown suede boots <br> Well you can do anything <br> But lay of them blue suede shoes"
Boys,"I been told when a boy kiss a girl, <br> Take a trip around the world, <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop) yeah, she say ya do. (Bop shuop) <br> My girl says when I kiss her lips, <br> Gets a thrill through her fingertips, <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop) yeah, she say ya do. (Bop shuop)  <br>  <br>  <br>  <br> Well, I talk about boys, <br> Don't ya know I mean boys, <br> Well, I talk about boys, now, <br> Aaahhh, boys, <br> Well, I talk about boys, now, <br> What a bundle of joy! (Alright, George!) <br> My girl says when I kiss her lips, <br> Gets a thrill through her fingertips, <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop) yeah, she say ya do. (Bop shuop)"
Boys (lennon/mccartney),"I been told when a boy kiss a girl, <br> Take a trip around the world, <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop) yeah, she say ya do. (bop shuop) <br> My girl says when i kiss her lips, <br> Gets a thrill through her fingertips, <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop) yeah, she say ya do. (bop shuop) <br> Well, i talk about boys, <br> Don't ya know i mean boys, <br> Well, i talk about boys, now, <br>  <br>  <br>  <br> Aaahhh, boys, <br> Well, i talk about boys, now, <br> What a bundle of joy! (alright, george!) <br> My girl says when i kiss her lips, <br> Gets a thrill through her fingertips, <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop, m'bop bop shuop) <br> Hey, hey, (bop shuop) yeah, she say ya do. (bop shuop) <br> Well, i talk about boys, <br> Don't ya know i mean boys, <br> Well, i talk about boys, now, <br> Aaahhh, boys, <br> Well, i talk about boys, now, <br> What a bundle of joy! <br> "
Call Your Name,"I call your name but you're not there <br> Was I to blame for being unfair <br> Oh, I can't sleep at night <br> Since you've been gone <br> I never weep at night <br> I can't go on <br> Don't you know I can't take it <br> I don't know who can <br> I'm not going to make it  <br>  <br>  <br>  <br> I'm not that kind of man <br> Oh, I can't sleep at night <br> But just the same <br> I never weep at night <br> I call your name <br> Don't you know I can't take it <br> I don't know who can <br> I'm not going to make it <br> I'm not that kind of man"
Can You Take Me Back,"Can you take me back where I came from? <br> Can you take me back? <br> Can you take me back where I came from? <br> Brother, can you take me back?  <br>  <br>  <br>  <br> Can you take me back? <br> Mm, can you take me where I came from? <br> Can you take me back?"
Can't Buy Me Love,"Can't buy me love, love <br> Can't buy me love <br> I'll buy you a diamond ring my friend <br> If it makes you feel all right <br> I'll get you anything my friend <br> If it makes you feel all right <br> 'Cause I don't care too much for money <br> For money can't buy me love <br> I'll give you all I've got to give <br> If you say you love me too <br> I may not have a lot to give <br> But what I've got I'll give to you <br> I don't care too much for money <br> For money can't buy me love <br> Can't buy me love <br> Everybody tells me so <br> Can't buy me love <br> No no no, no  <br>  <br>  <br>  <br> Say you don't need no diamond rings <br> And I'll be satisfied <br> Tell me that you want the kind of things <br> That money just can't buy <br> I don't care too much for money <br> Money can't buy me love <br> Can't buy me love <br> Everybody tells me so <br> Can't buy me love <br> No no no, no <br> Say you don't need no diamond rings <br> And I'll be satisfied <br> Tell me that you want the kind of things <br> That money just can't buy <br> I don't care too much for money <br> Money can't buy me love <br> Can't buy me love, love <br> Can't buy me love, oh"
Can't Buy Me Love (lennon/mccartney),"Can't buy me love, love <br> Can't buy me love <br> I'll buy you a diamond ring my friend if it makes you feel alright <br> I'll get you anything my friend if it makes you feel alright <br> 'cause i don't care too much for money, money can't buy me love <br> I'll give you all i got to give if you say you love me too <br> I may not have a lot to give but what i got i'll give to you <br>  <br>  <br>  <br> I don't care too much for money, money can't buy me love <br> Can't buy me love, everybody tells me so <br> Can't buy me love, no no no, no <br> Say you don't need no diamond ring and i'll be satisfied <br> Tell me that you want the kind of thing that money just can't buy <br> I don't care too much for money, money can't buy me love <br> "
Carol,"Oh carol, don't let him <br> Steal your heart away. <br> Well i've got to learn to dance <br> If it takes me all night and day. <br> Well come into my machine <br> So we can move on out. <br> I know a jumping little joint <br> Where we can jump and shout. <br> It's not too far back on the highway <br> Not too long a ride. <br> You take your car along <br> And you park it outside. <br> A little cutie takes your hat <br> And you can thank her, ma'am, <br> 'cos every time you're gonna drive, <br> You find the joint is jammed. <br> Oh carol, don't let him <br> Steal your heart away. <br> Well i've got to learn to dance <br>  <br>  <br>  <br> If it takes me all night and day. auw. <br> Well if you want to hear some music <br> Like the boys all play, <br> Hold tight, tap your foot, <br> Don't let it carry you away. <br> Don't let the heat overcome you <br> 'cos they play so loud <br> While the music will treat you <br> When they get a crowd. <br> Well you can dance <br> I know you will, you thought. <br> I got my eyes on you baby, <br> 'cos you dance so good. <br> Don't let him <br> Steal your heart away. <br> I've got to learn to dance <br> If it takes me all night and day. <br> Well i've got to learn to dance <br> If it takes you all night and day. <br> "
Carry That Weight,"Boy you're gonna carry that weight, carry that weight a long time <br> Boy you're gonna carry that weight, carry that weight a long time <br> I never give you my pillow, I only send you my invitations <br>  <br>  <br>  <br> And in the middle of the celebrations I break down <br> Boy you're gonna carry that weight, carry that weight a long time <br> Boy you're gonna carry that weight, carry that weight a long time <br> "
Carry That Weight (lennon/mccartney),"Boy, you gotta carry that weight <br> Carry that weight a long time <br> Boy, you gotta carry that weight <br> Carry that weight a long time <br> I never give you my pillow <br> I only send you my invitation <br>  <br>  <br>  <br> And in the middle of the celebrations <br> I break down <br> Boy, you gotta carry that weight <br> Carry that weight a long time <br> Boy, you gotta carry that weight <br> Carry that weight a long time <br> "
Cayenne, <br> [instrumental] <br> 
Chains,"Chains, my baby's got me locked up in chains, <br> And they ain't the kind that you can see. <br> Whoa, it's chains of love got a hold on me. Yeah! <br> Chains, well I can't break away from these chains, <br> Can't run around 'cause I'm not free. <br> Whoa, these chains of love won't let me be. Yeah! <br> Now believe me when I tell you I think you're fine. <br> I'd like to hold you, but, darling, I'm imprisoned by these  <br>  <br>  <br>  <br> Chains, my baby's got me locked up in chains, <br> And they ain't the kind that you can see. <br> Whoa, it's chains of love got a hold on me, Yeah! <br> I wanna tell you pretty baby, your lips look sweet. <br> I'd like to kiss them, But I can't break away from all these <br> Chains, my baby's got me locked up in chains, <br> And they ain't the kind that you can see. <br> Whoa, it's chains of love got a hold on me, Yeah!"
Chains (goffin/king),"Chains, my baby's got me locked up in chains. <br> And they ain't the kind that you can see. <br> Whoa, oh, these chains of love got a hold on me, yeah. <br> Chains, well i can't break away from these chains. <br> Can't run around, 'cause i'm not free. <br> Whoa, oh, these chains of love won't let me be, yeah. <br> I wanna tell you, pretty baby, <br> I think you're fine. <br> I'd like to love you, <br> But, darlin', i'm imprisoned by these... <br> Chains, my baby's got me locked up in chains, <br>  <br>  <br>  <br> And they ain't the kind that you can see, <br> Oh, oh, these chains of love got a hold on me. <br> Please believe me when i tell you, <br> Your lips are sweet. <br> I'd like to kiss them, <br> But i can't break away from all of these... <br> Chains, my baby's got me locked up in chains. <br> And they ain't the kind that you can see. <br> Whoa, oh, these chains of love got a hold on me, yeah. <br> Chains, chains of love... <br> "
Child of Nature,"On the road to Rishikesh <br> I was dreaming more or less, <br> And the dream I had was true <br> Yes, the dream I had was true <br> I'm just a child of nature <br> I don't need much to set me free <br> I'm just child of nature <br> I'm one of nature's children <br> Sunlight shining in your eyes <br> As I face the desert skies <br> And my thoughts return to home <br> Yes, my thoughts return to home <br>  <br>  <br>  <br>  <br> I'm just a child of nature <br> I don't need much to set me free <br> I'm just a child of nature <br> I'm one nature's children <br> Underneath the mountain ranges <br> Where the wind that never changes <br> Touch the windows of my soul <br> Touch the windows of my soul <br> I'm just a child of nature <br> I don't need much to set me free <br> I'm just a child of nature <br> I'm one of nature's children"
Christmas Time,Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Ain't been 'round since you know when <br> Christmas time is here again <br> O U T spells out <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Ain't been 'round since you know when <br> Christmas time is here again  <br>  <br>  <br>  <br> O U T spells out <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Ain't been 'round since you know when <br> Christmas time is here again <br> O U T spells out <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again
Christmas Time (Is Here Again),"Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Ain't been round since you know when <br> Christmas time is here again <br> O-U-T spells ""out"" <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Ain't been round since you know when <br> Christmas time is here again <br> O-U-T spells ""out"" <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Ain't been round since you know when <br> Christmas time is here again <br> O-U-T spells ""out"" <br> This is Paul McCartney here. I'd just like to wish you everything you'd wish yourself for Christmas  <br>  <br>  <br>  <br> This is John Lennon saying, on behalf of The Beatles, have a very Happy Christmas and a good New Year <br> George Harrison speaking. I'd like to take this opportunity of wishing you a very Merry Christmas, listeners everywhere <br> This is Ringo Starr and I'd just like to say Merry Christmas and a really happy New Year to all listeners <br> And Christmas time is all <br> And your bonnie clay us through <br> Happy breastling to you people <br> All our best from me to you <br> When the beasty brangom <br> To the heather and little inn <br> And be strattened oot in ma tether <br> To yer arms once back again <br> Och away, ye bonnie"
Christmas Time (is Here Again) (lennon/mccartney/harrison/starkey),"Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Ain't been round since you know when <br> Christmas time is here again <br> O-u-t spells ""out"" <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Ain't been round since you know when <br> Christmas time is here again <br> O-u-t spells ""out"" <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Christmas time is here again <br> Ain't been round since you know when <br> Christmas time...[music continues and fades to background] <br>  <br>  <br>  <br> [spoken] <br> This is paul mccartney here, i'd just like to wish you everything you wish yourself for christmas. <br> This is john lennon saying on behalf of the beatles, have a very happy christmas and a good new year. <br> George harrison speaking. i'd like to take this opportunity to wish you a very merry christmas, listeners everywhere. <br> This is ringo starr and i'd just like to say merry christmas and a really happy new year to all listeners <br> [a john lennon pastiche at this point, very hard to understand] <br> "
