Song Title,Lyrics
Bronco*,
BUFFALO,"(Yeah... You feel alright?) <br> God, goodness gracious <br> I can't wait to see the look on y'all n***as faces <br> That boy T not surprised his thoughts and chasten <br> f** them crackers up at Mountain Dew them n***as is racist <br> Cabbage was made, critic f*ggots was shook <br> So I told 'em that I'll exchange the word f*ggot with book <br> And all them books is pissed off and at they page in a bunch <br> f**in' attitude switch is like a book with a strife <br> But, I'm a fraud I pray to God when it's six triple book bashin' while <br> Me and my favorite archive lips tickle <br> Peter Parker pickle pack of peppers when the plot thickens <br> Tyler, The Creator f**in' k** you with a popsicle <br> Cold blooded so we rock mittens so they won't find him <br> Not kiddin' keep the Tommy on me b**h, I'm Ms.Pickles <br> Said I seem off, last time that team talked <br> Sick of making n***as cabbage so I took the 'preme off <br> Should've bought some stock in it (Yo it's f**ed up, I get it. <br> It's shocking as f**! They ain't get it) <br> Not Golf when the little homies don't, wait <br> Lets weigh my options <br> I bought me a mansion, That bought some attention <br> Give none to Hopsin <br> And dear Boyce Watkins <br> Why you mad, it's the slave in me <br> It's Facts boy i'm back like Rosa Parks in their favorite seat <br> Videos, stage dives, popups, they watching T' <br> While y'all n***as watchin' the throne, the throne be watching me  <br>  <br>  <br>  <br> If you f** this up <br> There are so many f**in' kids right now, listenin' to this guy <br> Get those wings flapping motherf**er! <br> Cause this kid's ready to f**ing fly <br> Eenie, meenie, miney, mo, n******g n******g on the wall <br> Rap bars, jail bars, guys shootin' basketballs <br> Tyler the DARKskin, arrested in AUStin <br> Cops know who I was cause kids said the show was AWEsome <br> Tyler, Tyler, I swear to, I swear to f**! If you f**ing... <br> Do NOT f** this up! <br> You have the whole world in your f**ing hands <br> How many leaders in the house? <br> Well can't somebody bring the mirrors out, I'm getting lonely <br> Likes and apologies, the snaps make it obvious <br> That everybody on this f**ing planet lackin' confidence <br> How many leaders in the house? (Do not f** this up!) <br> Well can't somebody bring the camera out so I can film me <br> See a great director n***a's vision must be blurry <br> Boy I give them epic shots like jaywalkin' in Missouri <br> Wait... <br> How many leaders in the house? <br> Well can't somebody bring my album out so I can hear one <br> Pour me a drink, sh** I don't know what to think <br> Cause all these n***as leaning like they Forest Whitaker's blink <br> Wait... <br> How many leaders in the house? <br> See why nobody got they hands up, see that's the issue"
Burger,"[Verse 1] <br> n***a this is my cup, drink the cyanide up <br> Dope as f** so I would really shoot a group of guys up <br> Deep thought, I'm often lost (f** it) put me next to awesome <br> Still can't tell the difference, just like Asians with their eyes shut <br> bu*t f** a couple rocks, in the Wendy's parking lot <br> Barking at the sight of light from my bright sparkling <br> co*k-a-doodle, eatin' toaster strudel at a nude beach in Rome <br> In a black-pink spaghetti strap, made of Roman noodles <br> My b**h is bad, mixed with a thicky a** <br> Get my dicky rocky this will end up in a sticky blast <br> Chrissy Brown, mask on my face, now I'm kicking a** <br> Life's a b**h, f** college, mommy I am ditching cla** <br> I rather be happy then f**ing forty <br> So f** the teacher's lecture I'm having Sydney record me <br> For the 2Dope.. (They didn't like it) <br> Oh well, let's get XXL to write us a f**ing story <br> [Hook: Hodgy] <br> It's sitting right in my lap I see it, scribbled across the lines I read it <br> I'm the f**ing poet who knows it, you know it, you bogus <br> Comprehend the language, you scared of war? <br> I'm all anxious, we got the Angus if you want beef <br> Now that's a burger for ya a** n***a (Slice the onions) <br> Now that's a burger for ya a** n***a (Put on the cheese) <br> Now that's a burger for ya a** n***a (Where's the barbeque sauce?) <br> Now have that burger eat it fast n***a <br> [Verse 2] <br> f**ing all, get you some, obviously intended pun <br> Same time it took, Jason Dill to get the stitching done <br> Custom made, one of one, sold out Roxy for some months <br> Ski mask color of a pickle just to perform Sandwitches  <br>  <br>  <br>  <br> Started back in f**ing London cracker children wanted something <br> They could bump and punch a bunch and f** a face stumble <br> Now, moshing pits to breaking arms, Zombie Circus not a carn <br> Evil wolfs is on the farm and were all evil harmed? <br> Any sheep creep, quiet tendered sleep <br> Make a peep, f**ing body will go missing in a week <br> Roam around the city with her titties like a f**ing greek <br> God, ba*tard was the f**ing sh**, explains why it never leaked <br> I am coming of my age with my Memphis Bleek <br> Shooting from the sky, the only problem is the missing beak <br> (Once I have my wings and my motherf**ing chain) <br> Oh that's the black talk you give me, let me down a couple cups of bleach <br> [Hook] <br> [Verse 3] <br> Free Earl, that's the f**ing sh** <br> And if you disagree, lick a couple pimple covered clits <br> From some stripping lesbian dikes that fight n***as <br> That like to rap about those dikes that fight n***as <br> Alright, enough with this sh**, let's talk business <br> Acquire more currency, disregard b**hes <br> Go to Shake house and play Goblin in his kitchen <br> Then force him and his mom to listen to track six then <br> If he doesn't like it I'll just slice his f**ing dick and <br> Put it in the cabinet where the f**ing cookies and chips is <br> Take a bunch of pictures and post them on my Twitters and <br> Go to Jimmy Fallon like f*ggot when we perfomin' <br> Then a bunch of Golf Wang n***as start stormin' on the stage <br> In a rage that will scare Zack Rocha <br> Better get ya tanks before this wolf wars over <br> History repeats itself, I'm a O.F. soldier"
Castaway,"Hold up <br> Got a minute for me, yeah <br> I know I just show up <br> Didn't know I got a call before <br> Maybe you could spare a minute <br> Sit down, you said <br> I got way too much confidence <br> Honestly, you didn't see the best in me <br> It feels like you're mocking me <br> And now I've gone off so far away <br> A castaway <br> But you don't even remember what you did back then, oh yeah <br> No, it didn't take forever for me to move on <br> Make it work <br> Somehow I know <br> Think about what we had <br> I guess I've always known I never had the chance <br> You were never gonna give me a fair shot, yeah <br> Leave it all in the past <br> No use tryna dig up all the good times <br> Too bad, you got way too much confidence <br> Honestly, it wasn't so hard to see <br> That you're not the one for me <br> Yeah, I'd rather be so far away <br> A castaway <br> Ayo, no point in lying <br> No point in trying anymore <br> Change in direction  <br>  <br>  <br>  <br> And now I'm flying through the door <br> Am I being used? <br> Question kinda dumb <br> It's rhetorical <br> And some <br> At this point I wanna run <br> I don't need no handout <br> Ima cook solo and we'll see how it pan out <br> Maybe too hot I might have to bring the fan out <br> Now to drown you out <br> I ain't know it could blow that loud, damn <br> We don't work out <br> Beer belly is on horizon <br> You don't hear me now <br> You really don't have Verizon <br> Do we need sirens <br> Cause I need help <br> If I was a pair of pants I'd be looking for a belt <br> Cause you always bring me down <br> And I'm looking for an up <br> So it's gotten to a point where I do this sh*t myself <br> Am I being used? <br> Question kinda dumb it's rhetorical <br> And some, at this point I wanna run <br> Honestly, you didn't see the best in me <br> It feels like you're mocking me <br> And now I've gone off so far away <br> A castaway"
CHERRY BOMB,"I really made this song just so I could perform it <br> I don't even know how to perform it <br> Aw, nah <br> Boy don't cut that wood <br> Found out his flowers don't smell that good <br> But if they smell real good to him <br> Then he don't need anybody else's nose to win <br> Look, I am a god <br> No, I don't pray to society <br> All you other n***as wear camouflage <br> I'm in a field wearing pink and blue <br> What weak n***as see me? <br> n***a, Young creators will scream with me <br> n***a, you ain't got drive you just beep-beep [?] <br> They wanna talk sh** from the back seat <br> Come and light my fire, I'll blow your f**in' face off <br> n***a I'mma goddamn pilot <br> And I decide when we gon' take off <br> Let's get it <br> [Hook:] <br> Tie the knot  <br>  <br>  <br>  <br> Kick the chair <br> Float in the air <br> It's cherry bomb <br> You muthaf**as want wolf, then come get it <br> You muthaf**as want wolf, they don't want wolf <br> (Muthaf**as!) Just take me to the gun store <br> I don't got enough time for you bum a** n***as <br> I choke your dad, hit your mom, cuz I don't know that n***a <br> Come and light my fire, I'll blow your f**in' face off <br> n***a, I'mma goddamn pilot <br> And I decide when we gon' take off <br> Let's get it <br> [Hook:] <br> Tie the knot <br> Kick the chair <br> Strangled in the air <br> It's cherry bomb <br> You muthaf**as want wolf?! <br> They're like ""this that cherry bomb"" <br> I'm a firecracker and I'm ready to blow <br> You fire me up, I lose control <br> GOLF 191, Okaga <br> Cla**ic hits"
Colossus,"Went to Six Flags, six f*gs came up and said, ""Ayo <br> Can we get a pic?"" I said no <br> And they said, ""Oh, it's Wolf Gang, 'Yonkers' <br> Goblin is my sh** though"" <br> Now I'm like, ""f**, I don't want to be an a**hole"" <br> So I'm sitting there posing with Travis, Devon <br> With a fake smile like her titties was drawing it on <br> So f**ing annoyed 'cause I missed Goliath <br> 'Cause some kid said I was there then they caused a riot <br> Now I'm surrounded by a twenty-five hound of f**ers tryna get a photo <br> All because they noticed the top with the box logo <br> And them f**ing ears, guarantee they didn't even hear ba*tard <br> They bandwagon-jumped me from a pogo <br> I'm going f**ing loco, ""Hey, Tyler, can I?"" <br> No, b**h, don't you see me tryna buy a f**ing churro? <br> ""But Tyler, you're my hero, I used to get bullied <br> Until I heard 'Radicals,' the last part got to me <br> See, I used to give a f** until my co*k would bleed <br> Now I'm the happiest I think I'll ever ever be <br> My life is just like yours, no father <br> My mama must have forgot to stop with a popped condom <br> In school, I was the one thinking outside boxes <br> So everybody in them would say that I got problems <br> So when I heard you say it, I said it back like, 'f** 'em' <br> You're an inspiration to n***as like me <br> Not the n***as who like you just 'cause of lyrics and beats <br> I'm talking 'bout the n***as who don't know where they're going to be <br> I heard the song 'ba*tard' right in the moment of heat <br> Not in summer but of course I was holding a heat gun on the edge of my feet <br> I heard that first piano chord and it drew me in like predators carrying treats <br> Then I said to myself, 'f**, is he speaking to me?' <br> See, me and you, we go together like snare and a beat <br> I mean snare and a kick drum, see my forearm? <br> I carved OF on it this morning with a gla** shard <br> On my green mini ramp that I built in my backyard (That's weird) <br> That's hard, that scar from playing air guitar <br> When I see you play at the Roxy (Uh) <br> Tyler, I love you, I wanna be just like you (Alright) <br> I think about your face and I don't even f**ing try to (No h*mo) <br> Wish I had a basement meant for me to hide you  <br>  <br>  <br>  <br> We could play Xbox and listen to In Search Of... and eat donuts <br> Over conversating bout what church does <br> Come up with weird-a** videos with roach bugs <br> I'm straight edge too, so no d** on this trip <br> And Raquel that b**h, you should've k**ed that b**h <br> You should've took me instead (Uh, that's weird) <br> See, if you can't have her then he shouldn't neither <br> And if I can't have you then she shouldn't either <br> No one should see you but me in your T-shirt <br> I worship you until the f**ing wrinkles on my knees hurt <br> Odd Future, Wolf Gang, Golf Wang, Flog Gnaw, free Earl mobbing <br> I know it seems like just I'm slobbing on your knob <br> But I'm just a fan and I ain't losing my f**ing noggin (Yeah, you are) <br> I ain't got a job and I went out and bought Goblin about five times <br> 'Cause (Thanks for the support) I love you man (Alright) <br> I like tie-dyed tees or just plain white tees <br> I like pants that's cut, I like words like 'f**' <br> I got your pics on my wall with the mouth cut out <br> Now paper cuts on my balls because your dick's in my jaw (What the f**?) <br> And I hit you on Twitter about ten minutes a day <br> And now I'm bitter 'cause you dont even reply with a, 'Hey' (Sorry) <br> And my boys think I'm gay 'cause I play 'VCR' <br> In my car all alone speakers waking up neighbors"" <br> Alright my n***a, calm down, it's getting weird, take this pic <br> So I can get on Colossus, line as slow as mola**es <br> (Tyler, listen) No, n***a, I see you're loving my sh** <br> And I appreciate the fact that you would s** on my dick <br> But I'm not gay so it's awkward, now I'm grouchy like Oscar <br> After spilling some sh** on his newest pair of beige Dockers <br> ""Yonkers"" and ""Yonkers"" (I love that song), sick of hearing about ""Yonkers"" <br> I'm grateful that it worked, I attacked and I conquered <br> ""Yeah whatever but I had a f**ing blast at that concert <br> I was at the Boston one, I got a T-shirt from Sagan <br> The one that say, 'Sagan Lockhart' and when you came out to 'Sandwitches' <br> That's when my f**ing boycrush got started"" <br> Just take this f**ing picture man, sh**"
CORSO,"[Intro: DJ Drama & Tyler, The Creator] <br> You see (Uh) <br> On this here stage tonight is something legendary (Yo) <br> He goes by the name of The Creator (Crazy, ayo) <br> But you, you call him Tyler Baudelaire (Look) <br> [Verse 1: Tyler, The Creator & DJ Drama] <br> I be talkin' that fresh sh*t, I don't need gum (Nah) <br> Cookie crumbs in the Rolls, never no weed crumbs (No) <br> He ain't talk to his b*tch in three days <br> It ain't gotta be this way, I'm down for the threesome (Woo) <br> I might buy a boat (ni**a, yeah) <br> Depends if Capri got space, don't really need one <br> I can go in the wintertime, baby, I bleed sun <br> Find another ni**a like me 'cause I ain't seen one (Tell 'em, no) <br> Pull up in that, uh, whatchamacallit? (Nyoom) <br> Played a couple demos at Madison Square Garden <br> And tell them motherfu*kers at Sony I'm not callin' <br> I'm plottin' on a billi', chilly in my garden, yuh <br> [Break: DJ Drama] <br> Alright <br> I admit it <br> We just been playin' with you ni**as, man <br> T, I think you need to load that second clip <br> [Verse 2: Tyler, The Creator & DJ Drama] <br> B-Hop, uh, French Waltz, uh <br> She say she like the Royce and I'm like ""Which one?"" <br> I got two, hun, look (Let's go) <br> Catch me in my other-other-other-other crib, that's my AKA <br> Hurricane-proof all the views, sh*t like ""A Bay Bay"" (Damn) <br> The fuzzy hat, ascot, passport got tattoos <br> Slim ni**a, big dick, with a fu*kin' gap tooth <br> The way he beam (Bunny) <br> Call me Mr. Always On Some sh*t You Never Seen (Hop) <br> In that mansion, livin' single, b*tch, I'm Maxine  <br>  <br>  <br>  <br> ""ni**as of your standard shouldn't talk"" <br> Give a fu*k about your thoughts, call me if you get lost, b*tch <br> [Break: DJ Drama] <br> Okay, now you understand what we came here to do, right? <br> Oh yeah, me, I go by the name of DJ Drama <br> And on my side, that's Tyler Baudelaire <br> AKA Bunnyhop <br> AKA The Creator <br> Call me if you get lost, su*kers (Hahaha) <br> We didn't come to play wit' you ni**as <br> [Verse 3: Tyler, The Creator & DJ Drama] <br> Look, tried to take somebody b*tch 'cause I'm a bad person <br> I don't regret sh*t because that **** worth it <br> In the end, she picked him, I hope when they fu*kin' <br> She still thinkin' of me 'cause I'm that perfect <br> I'ma get that deep text when this verse surface <br> Better send it to my ego 'cause that sh*t hurtin' <br> Hope y'all sh*t workin' (True story), I'm a psycho, huh? <br> Don't give a fu*k, you left my heart twerkin' <br> Movin', losin', grip on my doings (Yeah) <br> Eyes is cryin' on the jet cruisin' (Phew-phew-phew) <br> 'Bout to spend millions just to fill voids up <br> Drama, I need you (Yessir), can you turn the noise up? <br> Can you turn the noise up? Can you turn the noise up? (Go, go, go, go) <br> Turn the fu*kin' noise up, ah, ni**a, my heart broken <br> Remembered I was rich, so I bought me some new emotions <br> And a new boat 'cause I'd rather cry in the ocean <br> It's T, baby, uh <br> [Outro: Tyler, The Creator & DJ Drama] <br> Hahahaha, I tried to tell y'all <br> I don't even like using the word ""b*tch"" <br> It just sounded cool"
Cowboy,"Knock knock motherf**s it's me Mr. Clusterf** <br> What, when, where, how, like who gives a f** <br> Golf Wang M-O-B, mopping n***as ante up <br> Ain't been this f**ing sick since brain cancer ate my Granny up <br> Rest in peace allign it, life ain't got no light in it <br> Darker than that closet that n***a Frankie was hiding in <br> Open it, dope in it, Bobby where's my f**ing pipe? <br> Trust my little dick is a'ight, twenty says I hit your wife <br> This is life, truthfully I just want to fly some kites <br> Grab Salem and Slater and go around, ride bikes <br> Get some ice cream, Golf Wang rascals for the night <br> Skate around and do annoying sh** that older peeps despise <br> n***a f** it though, going hard as riggalo <br> Got a n***a dollars and a couple crackers hit the show <br> Cracked a couple kids in the head with this cast <br> Had a blast out Europe, had a Swedish b**h n***a hoes <br> That's how it goes; designing clothes, cats on everything, cats on everything <br> You think all this money will make a happy me? <br> But I'm about as lonely as crackers that supermodels eat <br> Everybody's sparking with me I keep coughing <br> Can't keep calm in this spot hot box and I'm getting nauseous <br> Hop in the car and write a song as I'm heading straight to the office <br> Pissed at Jasper because that's some f*ggot sh** called ""Pink Dolphin"" <br> See,I roll here on a mean unicorn <br> Green hat,Vans, Golf top with the team uniform <br> Tighten the kupris so I'm tying my bandana up <br> Sunk them like the Reds I forget it like Dan Manners cause <br> I am the cowboy on my own trip <br> And I am the cowboy on my own trip <br> And I am the cowboy on my own trip <br> And I am the cowboy on my own trip  <br>  <br>  <br>  <br> But when you're alone thoughts start coming in <br> Punching in that dark light box and they start rummaging <br> sh** you've got to battle with, wish that they could skedaddle <br> But it makes your shadow say none, f** it grab the gun again <br> I needed to get out of the house, so I hit the dead sams and we were biking it out <br> In a black hoodie,with a Arizona and a bag of skittles <br> Just to see what all to see what all that f**ing hype is about <br> Now everytime you see a roach you think of me eh? <br> Because everytime I see one I think what his parents would say <br> In court saying I ate him, I wasn't present that day <br> I was with Whitney smoking Sitting at the dock in the Bay <br> I am the cowboy on my own trip <br> And I am the cowboy on my own trip <br> And I am the cowboy on my own trip <br> And I am the cowboy on my own trip <br> Do you know how weird it is knowing I make a bunch of Cheese <br> While my friends can't afford little pizzas from little ceasers <br> And their whole goal is to roll up and smoke bowls <br> So I don't feel bad when they not eating <br> (But you still treating us you punk b**h) <br> Wolf Haley got more methods than pink men <br> I'm never civil f** Lincoln <br> Preme out the bag it's no wrinkles <br> I'm okie dokie and loopy <br> And b**boo nana and Caca <br> If you think I'm f**ing KUKU <br> Try talking to my shrink then <br> (hey) <br> b**h <br> (I'm right here) <br> Yo who's that? <br> Thats Salem <br> That's my girlfriend <br> You stay the f** away from her alright? <br> I am the cowboy on my own trip <br> And I am the cowboy on my own trip <br> And I am the cowboy on my own trip <br> And I am the cowboy on my own trip"
Crust In Their Eyes,"[Intro: Tyler, The Creator] <br> Ayo, ayo <br> It's like 3 AM in Denmark <br> [?] <br> [Chorus: Yasiin Bey] <br> Kids see ghosts sometimes <br> Kids see ghosts sometimes <br> Kids see ghosts sometimes <br> Spirit, movin' around, just movin' around <br> Kids see ghosts sometimes <br> Kids see ghosts sometimes <br> Kids see ghosts <br> Spirit, yeah, that's the king <br> [Verse 1: Tyler, The Creator] <br> My sister called the other day and said she loved me, wa**up? <br> I called her back and said <br> I'm sorry that I don't say it enough <br> See I don't put up a front <br> I just say what I want, n***a <br> Never let a n***a tell me I couldn't stunt <br> Pro black but this twink white <br> I'll sign if the ink right <br> Two cribs, I can sleep twice <br> n***as swear they woke but got crust in their eyes <br> They can't blink right <br> These n***a fakes confident and fake show how they feel <br> Then go home and big cry 'cause their acne is real <br> Show them scars motherf**er <br> How you think they gon' heal up? <br> Scab a** n***as f**ing up all the deals  <br>  <br>  <br>  <br> I got n***as tryna slander me <br> That I knew from the start <br> But I can't do it back to them <br> It ain't no hate in my heart <br> Y'all Stephen Hawkings with the way that y'all make moves (rip) <br> But I'ma flip the channel on you n***as <br> Just tuned and watch em <br> I'm the real Fresh Prince new crib in Bel Air <br> And I feel so free, the cheetah print in my hair <br> Rainbow on the belt, gang sh** yeah yeah <br> Hopped out that b**h <br> Had to make some room for my furs <br> n***as picking out there victims <br> Hot potato, hot potato <br> Tryna' cancel me on twitter <br> But got limits on ya' data <br> Tell the engineer to turn me all the way up on the faders <br> Because everything I'm dropping hot as f** like clumsy waiters <br> [Chorus: Yasiin Bey] <br> Kids see ghosts sometimes <br> Kids see ghosts sometimes <br> Kids see ghosts sometimes <br> Spirit, movin' around, just movin' around <br> Kids see ghosts sometimes <br> Kids see ghosts sometimes <br> Kids see ghosts <br> Spirit, yeah, that's the king"
DEATHCAMP,"Um, excuse me mister but can you please turn down the lights <br> I don't really like all these cameras, man <br> And this sh** just don't feel right <br> And I don't really wanna be rude to you, sir <br> But f** you mean I can't wear my hat in here? <br> And you got me f**ed up, if you think I care, n***a <br> I hope you little n***as is listening <br> Them Golf Boys is in this b**h like an infant <br> The blind n***as used to make fun of my vision <br> And now I pay a mortage and they stuck with tuition <br> So special the teacher asked if I was autistic <br> And now I'm making plates, you just washing the dishes <br> So if you don't mind, get the f** out of my kitchen <br> But keep your ego here so I can bu*t f** your opinion <br> But in the meantime brainwashing millions of minions <br> Leader of the new school <br> And you will never catch me in none of their f**ing shin-digs <br> I hope you f**ing n***as is angry, pissed, and offended <br> In Search of... did more for me than Illmatic <br> That's when I realized we ain't cut from the same fabric <br> I made my own sh**, you went out and bought yours <br> Man I got too much drive, motherf**er, I hate traffic <br> La-di-da-di, I'm going harder than coming out the closet to conservative Christian fathers <br> When it's a lot at stake carne asada let's be honest, I'm really morphing <br> Named the album Cherry Bomber cause Greatest Hits sounded boring  <br>  <br>  <br>  <br> I don't like to follow the rules, she said that I must <br> I don't have any armpits <br> She wanted to talk who's in charge of this Golf sh** <br> I said ""Howdy do? How are you? I'm the sergeant"" <br> And who I are isn't really important <br> My heart is as dark as a window with car tint <br> So hop in with your friends, yellin' out ""unpark it"" <br> And I'll do donuts until the fat one is carsick <br> It's young T <br> I don't like to follow the rules <br> And that's just who I am <br> I hope you understand <br> And I don't really think y'all cool <br> So give yourself a hand <br> No, no, give yourself a hand <br> Better pose for that camera <br> Better pose, boy you better pose <br> And it's your life n***a I suppose <br> For the lights, for the camera, and the action <br> Now you're face is meltin' from the flash of the big ol' lights <br> n***a you ask for this life <br> Welcome to d**h camp <br> Yeah, welcome to d**h camp <br> Yeah, welcome to d**h camp <br> Kissing on my bean bag <br> Your lips half on my tongue <br> Moonwalk through your hair <br> (For the lights, and the camera, and the action) <br> This is fun I can tell <br> I don't know if you'll handle it well <br> Welcome to hell camp <br> (Lights, and the camera, and the action) <br> You should be mine in a way tonight <br> (For the lights, and the camera, and the action)"
Domo23,"Sick to my motherf**ing tummy <br> b**h must think I'm a motherf**ing dummy <br> Because I dress bummy, b**h think I'm broke <br> b**h, I ate one roach and I made a lot of money <br> Popping since ba*tard, Clancy is my slave master <br> Thanks to them crackers, my pockets are fatter than excess sh** that's weighting on Jasper <br> I've never popped a bottle, but I've f**ed a couple models in Europe <br> Yup, and a couple of them swallowed <br> Meet me half way, b**h I'm going all in <br> And I never pull back, shout-out to my n***a Taco <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, (Golf Wang!) <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, (Golf Wang!) <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, (Golf Wang!) <br> So, a couple f*gs threw a little hissfit <br> Came to Pitchfork with a couple Jada Pinkett signs <br> And said I was a racist h*mophobic <br> So I grabbed Lucas and filmed us kissing <br> Feelings getting caught, it's off, I'm pissing <br> You think I give a f**? I ain't even stick my dick in yet <br> (No h*mo; too soon.) <br> And while y'all are rolling doobies <br> I be in my bedroom scoring movies <br> Still, I'm sounding like a f**ing newbie <br> s** my dick, motherf**er, sue me <br> Mom got a new whip so she could scoop me <br> A year ago, I ain't have no hoopty <br> Four story home, gotta climb eight sets of stairs  <br>  <br>  <br>  <br> Just to see where my f**ing roof be <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, (Golf Wang!) <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, (Golf Wang!) <br> Wait a God damn second <br> I'm tripping balls, David Beckham <br> Will fall cause sh**'s going down <br> Just like Rodney King's swimming lessons <br> Now me and Justin smoke sherm and been talking 'bout freeing perm <br> And purchasing weapons naming them and aim them in One Direction <br> (Wait a minute) <br> It sounds like midgets in a God damn speaker <br> Every time you play this sh** loud <br> But that's just me trying to get milk now <br> Instead of grunts from a God damn cow <br> Hit me on my beeper while Captain Hook s**s my Peter <br> Pan camera, repeat procedure <br> And when the beat drops, have a God damn seizure <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, (Golf Wang!) <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, (Golf Wang!) <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, (Golf Wang!) <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that, Golf Wang <br> f** that <br> Cut it out <br> I said I didn't want no goddamn lettuce <br> I don't want that sh**! I don't want your goddamn lettuce <br> He-he"
Dropping Seeds,"–Verse 1: Lil Wayne– <br> Mula! <br> Like Adam in the garden of Eve <br> My b**h got an apple bottom and she swallow my seeds <br> Follow my lead, fire I breath, water my sea <br> And sit back and watch money grow on trees <br> Droppin' C's like cla**es, these hoes drop they a**es <br> I drop a seed in her panties, if it smell like pansies <br> I'm a banshee in her panties, n***a, ask your mammy <br> Never played golf, but got a driver and a Caddy <br> Whole squad slammin' like Onyx, you no sticky fingers  <br>  <br>  <br>  <br> Some dropped science, I'm droppin' English <br> Even if Tyler, named the song flower <br> No seeds in the bud, still don't trust bugs <br> I'm down <br> –Outro: Tyler, The Creator & Lil Wayne– <br> Droppin' seeds on these n***as <br> They can't f** with the boy [Mula!] <br> Droppin' seeds on these b**hes <br> For the love of the sport <br> I'm droppin' seeds, got this garden <br> Flowers poppin' of course <br> I'm droppin' seeds, motherf**er <br> Weezy Baby the boy! Yugh!"
FAWN,[Instrumental]
FIND YOUR WINGS,"Find your wings (s'possed to fly) <br> Find your wings (find your wings) <br> Hey you, whatcha doin' and why you runnin'? <br> Supposed to fly and take control cause you're the pilot <br> You can't swim, you're gonna drown, the sharks are comin' <br> The sky's your home, there's no limit, you know you gotta <br> Find your wings (fly)  <br>  <br>  <br>  <br> Find your wings (find your wings) <br> My lil n***a, the world is yours, birdy <br> We can go down to the rainbows <br> Don't let your high keep your brain low <br> You're a bird <br> You're supposed to fly away <br> The way you stand there <br> Don't let your wings go to waste (go to waste) <br> The sky is your home, be free <br> Be free"
Fish,"(Verse 1) <br> Slip it in her drink <br> And in the blink of an eye I can make a white girl look chink <br> Don't know what to think <br> Cause last time I attempted this sh** the judge ordered <br> Me to see a shrink <br> Started with a link <br> Intended her to meet me at the local <br> Odd Future Wolf Gang skating rink <br> We be uniquely in sync <br> Already f**ing and we only met last week <br> We're both young, not yet antique <br> So her mindset was working for my technique <br> Tell her that I love her and by next week <br> You can hear her shriek from the gas in her cheeks <br> Well, I'm not a freak, I am meekly a Greek that <br> Neighbors by the creek say that my house stinks <br> It reeks of a street girl <br> Streaks of red, even though all p**y is pink <br> Oblivion makes obvious seats which <br> Makes me swing my obvious feet  <br>  <br>  <br>  <br> We get caught up, go splat, and we think <br> Now I get daughters and time in the clink <br> Got my dick harder than iron and zinc <br> Now they just ride up, mine's caught in the sink <br> Yeah they get cut up, two cent, my physique <br> Critique my sh** <br> (Hook) <br> Wolf Gang (repeat) <br> (Verse 2) <br> b**hes running round down p**y take a trip <br> Make you strip, got my dick harder than the unzipped <br> Tyler Swift-ly slips his dick inside of Taylor Swift's <br> Slit, Round trip in that p**y, here comes a tick- <br> -Et, Them clips poppin on the cat, bustin <br> Odd mind cannons on the pill <br> Is he real? Gaza stripping <br> In my living room, Wolf Gang threw who? <br> I'm a**uming mushrooms, I'm a necrolampoon <br> Not of Charles Mansoon, this f** <br> Is ending soon, because I'm ejaculating <br> (Hook)"
